Program_Genre,Channel_Name,Device_Type,Stream_Quality,Total_View_Duration_Mins,Total_Engagement_Hours,Average_View_Duration_Mins,Total_Views,Unique_Customer_Count,Avg_Buffering_Events,Avg_User_Rating,Quality_Satisfaction,Engagement_Score,Popularity_Tier,Customer_Penetration,Genre_Strength_Index,Device_Adoption_Index,Content_Health,Viewing_Frequency,Content_Reach_Score,Ad_Opportunity_Score
Drama,Hbo,Set-Top Box,SD,447,7.45,149.0,3,3,8.333333333333334,3.0,Poor,52,Low,16,98,99,Healthy,10,13,4
Drama,Hbo,Smart Tv,4K,1113,18.55,111.3,10,10,8.9,3.9,Poor,67,Viral,55,98,95,Healthy,10,37,39
Drama,Hbo,Smart Tv,HD,239,3.9833333333333334,119.5,2,2,8.5,2.0,Poor,39,Low,11,98,95,At_Risk,10,10,3
Drama,Hbo,Smart Tv,SD,1394,23.233333333333334,107.23076923076923,13,13,6.728538197197991,2.4615384615384617,Poor,61,Viral,72,98,95,Healthy,10,47,62
Drama,Hbo,Tablet,4K,848,14.133333333333333,121.14285714285714,7,7,9.0,3.2857142857142856,Poor,60,High,38,98,96,Healthy,10,26,25
Drama,Hbo,Tablet,HD,1203,20.05,120.3,10,10,6.9470996563573895,3.2,Poor,64,Viral,55,98,96,Healthy,10,37,42
Drama,Hbo,Tablet,SD,1149,19.15,143.625,8,8,7.375,3.25,Poor,64,High,44,98,96,Healthy,10,30,31
Drama,Hgtv,Laptop,4K,765,12.75,153.0,5,5,6.2,2.2,Poor,53,Low,27,98,100,Healthy,10,20,18
Drama,Hgtv,Laptop,HD,766,12.766666666666667,95.75,8,8,6.125,2.375,Poor,54,High,44,98,100,Healthy,10,30,34
Drama,Hgtv,Laptop,SD,796,13.266666666666667,88.44444444444444,9,9,6.8301107292859875,2.888888888888889,Poor,57,Viral,50,98,100,Healthy,10,34,38
Drama,Hgtv,Mobile App,4K,741,12.35,123.5,6,6,11.0,3.1666666666666665,Poor,58,Medium,33,98,96,Healthy,10,23,20
Drama,Hgtv,Mobile App,HD,425,7.083333333333333,141.66666666666666,3,3,9.49033218785796,3.6666666666666665,Poor,55,Low,16,98,96,Healthy,10,13,1
Drama,Hgtv,Mobile App,SD,1607,26.783333333333335,146.0909090909091,11,11,6.133726960324899,2.8181818181818183,Poor,66,Viral,61,98,96,Healthy,10,40,49
Drama,Hgtv,Set-Top Box,4K,624,10.4,124.8,5,5,9.8,3.4,Poor,57,Low,27,98,99,Healthy,10,20,14
Drama,Hgtv,Set-Top Box,HD,886,14.766666666666667,177.2,5,5,6.0,4.0,Poor,67,Low,27,98,99,Healthy,10,20,11
Drama,Hgtv,Set-Top Box,SD,493,8.216666666666667,164.33333333333334,3,3,10.666666666666666,3.3333333333333335,Poor,56,Low,16,98,99,Healthy,10,13,3
Drama,Hgtv,Smart Tv,4K,712,11.866666666666667,118.66666666666667,6,6,8.156998854524629,2.3333333333333335,Poor,52,Medium,33,98,95,Healthy,10,23,23
Drama,Hgtv,Smart Tv,HD,1037,17.283333333333335,207.4,5,5,5.6,3.2,Poor,65,Low,27,98,95,Healthy,10,20,14
Drama,Hgtv,Smart Tv,SD,201,3.35,201.0,1,1,5.0,2.0,Fair,42,Low,5,98,95,At_Risk,10,7,0
Drama,Hgtv,Tablet,4K,966,16.1,107.33333333333333,9,9,8.0,3.3333333333333335,Poor,62,Viral,50,98,96,Healthy,10,34,36
Drama,Hgtv,Tablet,HD,604,10.066666666666666,120.8,5,5,9.6,2.6,Poor,52,Low,27,98,96,Healthy,10,20,17
Drama,Hgtv,Tablet,SD,656,10.933333333333334,93.71428571428571,7,7,4.210142366224841,3.857142857142857,Fair,61,High,38,98,96,Healthy,10,26,23
Drama,Local Channel,Laptop,4K,861,14.35,123.0,7,7,3.0672852233676977,2.7142857142857144,Fair,57,High,38,98,100,Healthy,10,26,28
Drama,Local Channel,Laptop,HD,9,0.15,9.0,1,1,10.0,1.0,Poor,16,Low,5,98,100,Critical,10,7,1
Drama,Local Channel,Laptop,SD,1220,20.333333333333332,135.55555555555554,9,9,5.555555555555555,3.888888888888889,Poor,68,Viral,50,98,100,Healthy,10,34,34
Drama,Local Channel,Mobile App,4K,1066,17.766666666666666,96.9090909090909,11,11,7.2727272727272725,2.727272727272727,Poor,60,Viral,61,98,96,Healthy,10,40,50
Drama,Local Channel,Mobile App,HD,683,11.383333333333333,113.83333333333333,6,6,7.666666666666667,3.0,Poor,56,Medium,33,98,96,Healthy,10,23,21
Drama,Local Channel,Mobile App,SD,514,8.566666666666666,102.8,5,5,8.8,3.6,Poor,56,Low,27,98,96,Healthy,10,20,13
Drama,Local Channel,Set-Top Box,4K,857,14.283333333333333,122.42857142857143,7,7,8.638713794796269,3.4285714285714284,Poor,61,High,38,98,99,Healthy,10,26,25
Drama,Local Channel,Set-Top Box,HD,466,7.766666666666667,93.2,5,5,6.4,2.4,Poor,48,Low,27,98,99,At_Risk,10,20,18
Drama,Local Channel,Set-Top Box,SD,902,15.033333333333333,112.75,8,8,6.375,2.125,Poor,54,High,44,98,99,Healthy,10,30,35
Drama,Local Channel,Smart Tv,4K,1051,17.516666666666666,150.14285714285714,7,7,11.0,3.4285714285714284,Poor,64,High,38,98,95,Healthy,10,26,25
Drama,Local Channel,Smart Tv,HD,708,11.8,236.0,3,3,11.333333333333334,2.0,Poor,55,Low,16,98,95,Healthy,10,13,8
Drama,Local Channel,Smart Tv,SD,269,4.483333333333333,134.5,2,2,8.5,3.5,Poor,50,Low,11,98,95,Healthy,10,10,0
Drama,Local Channel,Tablet,4K,1231,20.516666666666666,123.1,10,10,6.547099656357387,2.5,Poor,60,Viral,55,98,96,Healthy,10,37,45
Drama,Local Channel,Tablet,HD,1673,27.883333333333333,185.88888888888889,9,9,4.0,3.5555555555555554,Fair,72,Viral,50,98,96,Healthy,10,34,35
Drama,Local Channel,Tablet,SD,1136,18.933333333333334,113.6,10,10,7.947099656357388,2.8,Poor,61,Viral,55,98,96,Healthy,10,37,44
Drama,Nbc,Laptop,4K,1136,18.933333333333334,113.6,10,10,8.8,2.8,Poor,61,Viral,55,98,100,Healthy,10,37,44
Drama,Nbc,Laptop,HD,1651,27.516666666666666,150.0909090909091,11,11,7.090909090909091,2.6363636363636362,Poor,65,Viral,61,98,100,Healthy,10,40,50
Drama,Nbc,Laptop,SD,593,9.883333333333333,98.83333333333333,6,6,9.166666666666666,3.5,Poor,57,Medium,33,98,100,Healthy,10,23,19
Drama,Nbc,Mobile App,4K,654,10.9,109.0,6,6,7.333333333333333,2.5,Poor,52,Medium,33,98,96,Healthy,10,23,23
Drama,Nbc,Mobile App,HD,1464,24.4,133.0909090909091,11,11,9.363636363636363,2.4545454545454546,Poor,62,Viral,61,98,96,Healthy,10,40,51
Drama,Nbc,Mobile App,SD,339,5.65,67.8,5,5,9.0,3.0,Poor,49,Low,27,98,96,At_Risk,10,20,15
Drama,Nbc,Set-Top Box,4K,500,8.333333333333334,100.0,5,5,11.4,3.2,Poor,54,Low,27,98,99,Healthy,10,20,14
Drama,Nbc,Set-Top Box,HD,805,13.416666666666666,161.0,5,5,5.0,3.4,Fair,61,Low,27,98,99,Healthy,10,20,14
Drama,Nbc,Set-Top Box,SD,1303,21.716666666666665,108.58333333333333,12,12,7.0,3.1666666666666665,Poor,65,Viral,66,98,99,Healthy,10,43,53
Drama,Nbc,Smart Tv,4K,437,7.283333333333333,145.66666666666666,3,3,6.0,3.0,Poor,52,Low,16,98,95,Healthy,10,13,4
Drama,Nbc,Smart Tv,HD,446,7.433333333333334,111.5,4,4,3.25,3.25,Fair,53,Low,22,98,95,Healthy,10,17,9
Drama,Nbc,Smart Tv,SD,595,9.916666666666666,148.75,4,4,8.25,3.0,Poor,55,Low,22,98,95,Healthy,10,17,10
Drama,Nbc,Tablet,4K,262,4.366666666666666,65.5,4,4,7.25,1.25,Poor,36,Low,22,98,96,At_Risk,10,17,17
Drama,Nbc,Tablet,HD,587,9.783333333333333,83.85714285714286,7,7,9.285714285714286,2.5714285714285716,Poor,52,High,38,98,96,Healthy,10,26,28
Drama,Nbc,Tablet,SD,822,13.7,137.0,6,6,7.0,2.8333333333333335,Poor,57,Medium,33,98,96,Healthy,10,23,21
Drama,Netflix,Laptop,4K,816,13.6,136.0,6,6,9.166666666666666,2.8333333333333335,Poor,57,Medium,33,98,100,Healthy,10,23,21
Drama,Netflix,Laptop,HD,754,12.566666666666666,125.66666666666667,6,6,6.411832760595647,3.6666666666666665,Poor,61,Medium,33,98,100,Healthy,10,23,18
Drama,Netflix,Laptop,SD,575,9.583333333333334,115.0,5,5,10.2,3.2,Poor,55,Low,27,98,100,Healthy,10,20,14
Drama,Netflix,Mobile App,4K,855,14.25,122.14285714285714,7,7,7.0,2.5714285714285716,Poor,56,High,38,98,96,Healthy,10,26,28
Drama,Netflix,Mobile App,HD,549,9.15,91.5,6,6,8.0,3.1666666666666665,Poor,55,Medium,33,98,96,Healthy,10,23,20
Drama,Netflix,Mobile App,SD,526,8.766666666666667,105.2,5,5,6.0,2.8,Poor,52,Low,27,98,96,Healthy,10,20,16
Drama,Netflix,Set-Top Box,4K,1528,25.466666666666665,138.9090909090909,11,11,8.272727272727273,3.272727272727273,Poor,68,Viral,61,98,99,Healthy,10,40,48
Drama,Netflix,Set-Top Box,HD,488,8.133333333333333,97.6,5,5,7.6,3.2,Poor,53,Low,27,98,99,Healthy,10,20,14
Drama,Netflix,Set-Top Box,SD,487,8.116666666666667,81.16666666666667,6,6,5.5,2.8333333333333335,Poor,52,Medium,33,98,99,Healthy,10,23,21
Drama,Netflix,Smart Tv,4K,366,6.1,122.0,3,3,9.980664375715923,3.0,Poor,49,Low,16,98,95,At_Risk,10,13,4
Drama,Netflix,Smart Tv,HD,862,14.366666666666667,143.66666666666666,6,6,7.5,2.8333333333333335,Poor,58,Medium,33,98,95,Healthy,10,23,21
Drama,Netflix,Smart Tv,SD,806,13.433333333333334,134.33333333333334,6,6,7.833333333333333,3.1666666666666665,Poor,59,Medium,33,98,95,Healthy,10,23,20
Drama,Netflix,Tablet,4K,32,0.5333333333333333,32.0,1,1,13.0,3.0,Poor,30,Low,5,98,96,At_Risk,10,7,0
Drama,Netflix,Tablet,HD,817,13.616666666666667,136.16666666666666,6,6,10.078499427262313,3.0,Poor,58,Medium,33,98,96,Healthy,10,23,21
Drama,Netflix,Tablet,SD,919,15.316666666666666,131.28571428571428,7,7,12.142857142857142,2.5714285714285716,Poor,57,High,38,98,96,Healthy,10,26,28
Drama,Showtime,Laptop,4K,1330,22.166666666666668,120.9090909090909,11,11,6.545454545454546,3.1818181818181817,Poor,65,Viral,61,98,100,Healthy,10,40,48
Drama,Showtime,Laptop,HD,838,13.966666666666667,104.75,8,8,4.0,2.75,Fair,57,High,44,98,100,Healthy,10,30,33
Drama,Showtime,Laptop,SD,1236,20.6,123.6,10,10,8.7,2.6,Poor,61,Viral,55,98,100,Healthy,10,37,45
Drama,Showtime,Mobile App,4K,1264,21.066666666666666,105.33333333333333,12,12,6.583333333333333,3.0833333333333335,Poor,64,Viral,66,98,96,Healthy,10,43,54
Drama,Showtime,Mobile App,HD,927,15.45,154.5,6,6,4.5,3.0,Fair,60,Medium,33,98,96,Healthy,10,23,21
Drama,Showtime,Mobile App,SD,232,3.8666666666666667,116.0,2,2,6.5,2.0,Poor,39,Low,11,98,96,At_Risk,10,10,3
Drama,Showtime,Set-Top Box,4K,907,15.116666666666667,151.16666666666666,6,6,5.666666666666667,3.3333333333333335,Poor,62,Medium,33,98,99,Healthy,10,23,19
Drama,Showtime,Set-Top Box,HD,535,8.916666666666666,89.16666666666667,6,6,10.0,2.5,Poor,50,Medium,33,98,99,Healthy,10,23,23
Drama,Showtime,Set-Top Box,SD,917,15.283333333333333,131.0,7,7,11.285714285714286,2.857142857142857,Poor,59,High,38,98,99,Healthy,10,26,27
Drama,Showtime,Smart Tv,4K,1154,19.233333333333334,164.85714285714286,7,7,5.428571428571429,3.4285714285714284,Poor,66,High,38,98,95,Healthy,10,26,25
Drama,Showtime,Smart Tv,HD,806,13.433333333333334,201.5,4,4,6.75,2.75,Poor,59,Low,22,98,95,Healthy,10,17,11
Drama,Showtime,Smart Tv,SD,809,13.483333333333333,134.83333333333334,6,6,9.666666666666666,3.3333333333333335,Poor,60,Medium,33,98,95,Healthy,10,23,19
Drama,Showtime,Tablet,4K,1593,26.55,159.3,10,10,8.247099656357388,3.0,Poor,67,Viral,55,98,96,Healthy,10,37,43
Drama,Showtime,Tablet,HD,65,1.0833333333333333,32.5,2,2,5.0,3.0,Fair,36,Low,11,98,96,At_Risk,10,10,0
Drama,Showtime,Tablet,SD,613,10.216666666666667,122.6,5,5,8.4,3.2,Poor,56,Low,27,98,96,Healthy,10,20,14
Movie,Abc,Laptop,4K,658,10.966666666666667,94.0,7,7,7.067285223367698,3.7142857142857144,Poor,60,High,38,98,100,Healthy,10,26,24
Movie,Abc,Laptop,HD,1306,21.766666666666666,108.83333333333333,12,12,8.583333333333334,3.8333333333333335,Poor,69,Viral,66,98,100,Healthy,10,43,51
Movie,Abc,Laptop,SD,758,12.633333333333333,126.33333333333333,6,6,4.166666666666667,3.6666666666666665,Fair,61,Medium,33,98,100,Healthy,10,23,18
Movie,Abc,Mobile App,4K,637,10.616666666666667,106.16666666666667,6,6,10.666666666666666,3.1666666666666665,Poor,56,Medium,33,98,96,Healthy,10,23,20
Movie,Abc,Mobile App,HD,405,6.75,81.0,5,5,5.0,3.2,Fair,52,Low,27,98,96,Healthy,10,20,14
Movie,Abc,Mobile App,SD,524,8.733333333333333,74.85714285714286,7,7,4.9244280805105545,2.7142857142857144,Fair,52,High,38,98,96,Healthy,10,26,28
Movie,Abc,Set-Top Box,4K,686,11.433333333333334,137.2,5,5,6.4,2.8,Poor,55,Low,27,98,99,Healthy,10,20,16
Movie,Abc,Set-Top Box,HD,729,12.15,121.5,6,6,8.0,3.1666666666666665,Poor,58,Medium,33,98,99,Healthy,10,23,20
Movie,Abc,Set-Top Box,SD,1112,18.533333333333335,158.85714285714286,7,7,6.142857142857143,2.857142857142857,Poor,62,High,38,98,99,Healthy,10,26,27
Movie,Abc,Smart Tv,4K,457,7.616666666666666,91.4,5,5,8.0,3.2,Poor,53,Low,27,98,95,Healthy,10,20,14
Movie,Abc,Smart Tv,HD,861,14.35,123.0,7,7,8.142857142857142,2.857142857142857,Poor,58,High,38,98,95,Healthy,10,26,27
Movie,Abc,Smart Tv,SD,470,7.833333333333333,117.5,4,4,6.25,3.5,Poor,55,Low,22,98,95,Healthy,10,17,8
Movie,Abc,Tablet,4K,422,7.033333333333333,84.4,5,5,3.8,3.8,Fair,56,Low,27,98,96,Healthy,10,20,12
Movie,Abc,Tablet,HD,852,14.2,106.5,8,8,10.25,3.0,Poor,59,High,44,98,96,Healthy,10,30,32
Movie,Abc,Tablet,SD,1020,17.0,102.0,10,10,6.9,2.7,Poor,59,Viral,55,98,96,Healthy,10,37,44
Movie,Amc,Laptop,4K,354,5.9,177.0,2,2,14.5,3.0,Poor,51,Low,11,98,100,Healthy,10,10,0
Movie,Amc,Laptop,HD,1555,25.916666666666668,141.36363636363637,11,11,8.363636363636363,3.1818181818181817,Poor,67,Viral,61,98,100,Healthy,10,40,48
Movie,Amc,Laptop,SD,983,16.383333333333333,109.22222222222223,9,9,9.0,3.0,Poor,60,Viral,50,98,100,Healthy,10,34,38
Movie,Amc,Mobile App,4K,646,10.766666666666667,64.6,10,10,6.047099656357388,3.1,Poor,58,Viral,55,98,96,Healthy,10,37,43
Movie,Amc,Mobile App,HD,524,8.733333333333333,131.0,4,4,8.0,3.25,Poor,55,Low,22,98,96,Healthy,10,17,9
Movie,Amc,Mobile App,SD,906,15.1,151.0,6,6,9.411832760595647,3.3333333333333335,Poor,62,Medium,33,98,96,Healthy,10,23,19
Movie,Amc,Set-Top Box,4K,629,10.483333333333333,125.8,5,5,4.8,3.2,Fair,56,Low,27,98,99,Healthy,10,20,14
Movie,Amc,Set-Top Box,HD,367,6.116666666666666,52.42857142857143,7,7,7.781570937653412,3.0,Poor,51,High,38,98,99,Healthy,10,26,26
Movie,Amc,Set-Top Box,SD,1264,21.066666666666666,140.44444444444446,9,9,7.777777777777778,2.7777777777777777,Poor,62,Viral,50,98,99,Healthy,10,34,38
Movie,Amc,Smart Tv,4K,690,11.5,115.0,6,6,11.333333333333334,2.5,Poor,53,Medium,33,98,95,Healthy,10,23,23
Movie,Amc,Smart Tv,HD,1659,27.65,184.33333333333334,9,9,5.385666284841543,2.111111111111111,Poor,63,Viral,50,98,95,Healthy,10,34,41
Movie,Amc,Smart Tv,SD,1098,18.3,99.81818181818181,11,11,6.818181818181818,2.5454545454545454,Poor,59,Viral,61,98,95,Healthy,10,40,50
Movie,Amc,Tablet,4K,380,6.333333333333333,126.66666666666667,3,3,5.333333333333333,2.0,Poor,44,Low,16,98,96,At_Risk,10,13,8
Movie,Amc,Tablet,HD,460,7.666666666666667,92.0,5,5,6.8,2.6,Poor,49,Low,27,98,96,At_Risk,10,20,17
Movie,Amc,Tablet,SD,299,4.983333333333333,59.8,5,5,10.8,4.0,Poor,54,Low,27,98,96,Healthy,10,20,11
Movie,Cbs,Laptop,4K,468,7.8,117.0,4,4,5.75,3.25,Poor,53,Low,22,98,100,Healthy,10,17,9
Movie,Cbs,Laptop,HD,773,12.883333333333333,128.83333333333334,6,6,5.333333333333333,2.6666666666666665,Poor,56,Medium,33,98,100,Healthy,10,23,22
Movie,Cbs,Laptop,SD,657,10.95,131.4,5,5,7.2,2.4,Poor,52,Low,27,98,100,Healthy,10,20,18
Movie,Cbs,Mobile App,4K,716,11.933333333333334,102.28571428571429,7,7,5.571428571428571,4.714285714285714,Poor,67,High,38,98,96,Healthy,10,26,20
Movie,Cbs,Mobile App,HD,512,8.533333333333333,73.14285714285714,7,7,6.857142857142857,2.857142857142857,Poor,53,High,38,98,96,Healthy,10,26,27
Movie,Cbs,Mobile App,SD,817,13.616666666666667,163.4,5,5,8.2,2.6,Poor,57,Low,27,98,96,Healthy,10,20,17
Movie,Cbs,Set-Top Box,4K,388,6.466666666666667,64.66666666666667,6,6,10.666666666666666,3.1666666666666665,Poor,52,Medium,33,98,99,Healthy,10,23,20
Movie,Cbs,Set-Top Box,HD,793,13.216666666666667,158.6,5,5,6.4,3.0,Poor,59,Low,27,98,99,Healthy,10,20,15
Movie,Cbs,Set-Top Box,SD,550,9.166666666666666,110.0,5,5,11.6,3.0,Poor,53,Low,27,98,99,Healthy,10,20,15
Movie,Cbs,Smart Tv,4K,774,12.9,129.0,6,6,5.5,3.3333333333333335,Poor,60,Medium,33,98,95,Healthy,10,23,19
Movie,Cbs,Smart Tv,HD,305,5.083333333333333,76.25,4,4,12.0,3.5,Poor,50,Low,22,98,95,Healthy,10,17,8
Movie,Cbs,Smart Tv,SD,907,15.116666666666667,113.375,8,8,7.375,3.0,Poor,59,High,44,98,95,Healthy,10,30,32
Movie,Cbs,Tablet,4K,803,13.383333333333333,89.22222222222223,9,9,6.222222222222222,2.7777777777777777,Poor,57,Viral,50,98,96,Healthy,10,34,38
Movie,Cbs,Tablet,HD,565,9.416666666666666,141.25,4,4,6.0,2.75,Poor,53,Low,22,98,96,Healthy,10,17,11
Movie,Cbs,Tablet,SD,1084,18.066666666666666,120.44444444444444,9,9,8.496777395952655,2.3333333333333335,Poor,58,Viral,50,98,96,Healthy,10,34,40
Movie,Cnn,Laptop,4K,511,8.516666666666667,127.75,4,4,10.0,2.0,Poor,47,Low,22,98,100,At_Risk,10,17,14
Movie,Cnn,Laptop,HD,1286,21.433333333333334,98.92307692307692,13,13,5.651615120274913,3.230769230769231,Poor,65,Viral,72,98,100,Healthy,10,47,59
Movie,Cnn,Laptop,SD,1153,19.216666666666665,164.71428571428572,7,7,8.067285223367698,3.0,Poor,63,High,38,98,100,Healthy,10,26,26
Movie,Cnn,Mobile App,4K,1332,22.2,166.5,8,8,9.125,2.0,Poor,59,High,44,98,96,Healthy,10,30,36
Movie,Cnn,Mobile App,HD,507,8.45,101.4,5,5,11.8,3.0,Poor,53,Low,27,98,96,Healthy,10,20,15
Movie,Cnn,Mobile App,SD,534,8.9,178.0,3,3,7.333333333333333,2.0,Poor,49,Low,16,98,96,At_Risk,10,13,8
Movie,Cnn,Set-Top Box,4K,842,14.033333333333333,105.25,8,8,10.0,3.125,Poor,59,High,44,98,99,Healthy,10,30,31
Movie,Cnn,Set-Top Box,HD,921,15.35,131.57142857142858,7,7,7.210142366224841,3.0,Poor,60,High,38,98,99,Healthy,10,26,26
Movie,Cnn,Set-Top Box,SD,463,7.716666666666667,66.14285714285714,7,7,8.142857142857142,3.2857142857142856,Poor,54,High,38,98,99,Healthy,10,26,25
Movie,Cnn,Smart Tv,4K,730,12.166666666666666,91.25,8,8,6.375,3.125,Poor,58,High,44,98,95,Healthy,10,30,31
Movie,Cnn,Smart Tv,HD,971,16.183333333333334,138.71428571428572,7,7,7.571428571428571,3.4285714285714284,Poor,63,High,38,98,95,Healthy,10,26,25
Movie,Cnn,Smart Tv,SD,1408,23.466666666666665,128.0,11,11,5.7272727272727275,3.8181818181818183,Poor,70,Viral,61,98,95,Healthy,10,40,45
Movie,Cnn,Tablet,4K,1150,19.166666666666668,143.75,8,8,5.875,1.875,Poor,56,High,44,98,96,Healthy,10,30,36
Movie,Cnn,Tablet,HD,305,5.083333333333333,152.5,2,2,12.5,2.0,Poor,43,Low,11,98,96,At_Risk,10,10,3
Movie,Cnn,Tablet,SD,103,1.7166666666666666,51.5,2,2,10.235498281786942,5.0,Poor,50,Low,11,98,96,Healthy,10,10,0
Movie,Discovery Channel,Laptop,4K,394,6.566666666666666,98.5,4,4,7.75,2.5,Poor,47,Low,22,98,100,At_Risk,10,17,12
Movie,Discovery Channel,Laptop,HD,493,8.216666666666667,123.25,4,4,6.25,3.0,Poor,52,Low,22,98,100,Healthy,10,17,10
Movie,Discovery Channel,Laptop,SD,980,16.333333333333332,122.5,8,8,7.25,2.625,Poor,58,High,44,98,100,Healthy,10,30,33
Movie,Discovery Channel,Mobile App,4K,792,13.2,132.0,6,6,6.0,3.6666666666666665,Poor,62,Medium,33,98,96,Healthy,10,23,18
Movie,Discovery Channel,Mobile App,HD,548,9.133333333333333,137.0,4,4,12.25,2.75,Poor,52,Low,22,98,96,Healthy,10,17,11
Movie,Discovery Channel,Mobile App,SD,628,10.466666666666667,125.6,5,5,4.6,2.8,Fair,54,Low,27,98,96,Healthy,10,20,16
Movie,Discovery Channel,Set-Top Box,4K,981,16.35,163.5,6,6,10.333333333333334,3.3333333333333335,Poor,63,Medium,33,98,99,Healthy,10,23,19
Movie,Discovery Channel,Set-Top Box,HD,1214,20.233333333333334,134.88888888888889,9,9,8.333333333333334,3.2222222222222223,Poor,64,Viral,50,98,99,Healthy,10,34,37
Movie,Discovery Channel,Set-Top Box,SD,1099,18.316666666666666,157.0,7,7,5.0,2.142857142857143,Fair,57,High,38,98,99,Healthy,10,26,30
Movie,Discovery Channel,Smart Tv,4K,427,7.116666666666666,106.75,4,4,10.867749140893471,4.0,Poor,57,Low,22,98,95,Healthy,10,17,6
Movie,Discovery Channel,Smart Tv,HD,945,15.75,118.125,8,8,5.75,1.875,Poor,53,High,44,98,95,Healthy,10,30,36
Movie,Discovery Channel,Smart Tv,SD,438,7.3,87.6,5,5,6.2,1.6,Poor,43,Low,27,98,95,At_Risk,10,20,21
Movie,Discovery Channel,Tablet,4K,805,13.416666666666666,134.16666666666666,6,6,6.5,3.0,Poor,58,Medium,33,98,96,Healthy,10,23,21
Movie,Discovery Channel,Tablet,HD,1267,21.116666666666667,158.375,8,8,5.6838745704467355,3.625,Poor,68,High,44,98,96,Healthy,10,30,29
Movie,Discovery Channel,Tablet,SD,1069,17.816666666666666,118.77777777777777,9,9,3.888888888888889,3.4444444444444446,Fair,64,Viral,50,98,96,Healthy,10,34,36
Movie,Disney+,Laptop,4K,849,14.15,169.8,5,5,6.2,3.6,Poor,63,Low,27,98,100,Healthy,10,20,13
Movie,Disney+,Laptop,HD,1419,23.65,157.66666666666666,9,9,7.941221840397099,3.4444444444444446,Poor,68,Viral,50,98,100,Healthy,10,34,36
Movie,Disney+,Laptop,SD,371,6.183333333333334,185.5,2,2,9.0,4.5,Poor,61,Low,11,98,100,Healthy,10,10,0
Movie,Disney+,Mobile App,4K,640,10.666666666666666,106.66666666666667,6,6,7.5,3.6666666666666665,Poor,59,Medium,33,98,96,Healthy,10,23,18
Movie,Disney+,Mobile App,HD,832,13.866666666666667,138.66666666666666,6,6,8.333333333333334,2.1666666666666665,Poor,54,Medium,33,98,96,Healthy,10,23,24
Movie,Disney+,Mobile App,SD,334,5.566666666666666,111.33333333333333,3,3,7.333333333333333,3.3333333333333335,Poor,50,Low,16,98,96,Healthy,10,13,3
Movie,Disney+,Set-Top Box,4K,749,12.483333333333333,107.0,7,7,6.0,3.2857142857142856,Poor,59,High,38,98,99,Healthy,10,26,25
Movie,Disney+,Set-Top Box,HD,555,9.25,185.0,3,3,7.0,4.0,Poor,62,Low,16,98,99,Healthy,10,13,0
Movie,Disney+,Set-Top Box,SD,616,10.266666666666667,123.2,5,5,6.0,2.8,Poor,54,Low,27,98,99,Healthy,10,20,16
Movie,Disney+,Smart Tv,4K,667,11.116666666666667,166.75,4,4,8.5,2.75,Poor,56,Low,22,98,95,Healthy,10,17,11
Movie,Disney+,Smart Tv,HD,873,14.55,124.71428571428571,7,7,7.428571428571429,2.5714285714285716,Poor,56,High,38,98,95,Healthy,10,26,28
Movie,Disney+,Smart Tv,SD,1088,18.133333333333333,155.42857142857142,7,7,8.428571428571429,2.5714285714285716,Poor,60,High,38,98,95,Healthy,10,26,28
Movie,Disney+,Tablet,4K,935,15.583333333333334,116.875,8,8,6.75,2.5,Poor,57,High,44,98,96,Healthy,10,30,34
Movie,Disney+,Tablet,HD,991,16.516666666666666,110.11111111111111,9,9,5.1634440626193205,3.2222222222222223,Poor,62,Viral,50,98,96,Healthy,10,34,37
Movie,Disney+,Tablet,SD,816,13.6,163.2,5,5,7.8,2.6,Poor,57,Low,27,98,96,Healthy,10,20,17
Movie,Espn,Laptop,4K,1130,18.833333333333332,161.42857142857142,7,7,4.285714285714286,3.142857142857143,Fair,64,High,38,98,100,Healthy,10,26,26
Movie,Espn,Laptop,HD,209,3.4833333333333334,69.66666666666667,3,3,7.0,3.6666666666666665,Poor,48,Low,16,98,100,At_Risk,10,13,1
Movie,Espn,Laptop,SD,512,8.533333333333333,128.0,4,4,6.25,2.75,Poor,51,Low,22,98,100,Healthy,10,17,11
Movie,Espn,Mobile App,4K,884,14.733333333333333,126.28571428571429,7,7,3.142857142857143,3.857142857142857,Fair,64,High,38,98,96,Healthy,10,26,23
Movie,Espn,Mobile App,HD,558,9.3,79.71428571428571,7,7,7.352999509081983,2.5714285714285716,Poor,52,High,38,98,96,Healthy,10,26,28
Movie,Espn,Mobile App,SD,1350,22.5,168.75,8,8,9.125,3.75,Poor,70,High,44,98,96,Healthy,10,30,29
Movie,Espn,Set-Top Box,4K,1186,19.766666666666666,131.77777777777777,9,9,7.607888507063764,2.888888888888889,Poor,62,Viral,50,98,99,Healthy,10,34,38
Movie,Espn,Set-Top Box,HD,519,8.65,173.0,3,3,8.666666666666666,3.6666666666666665,Poor,59,Low,16,98,99,Healthy,10,13,1
Movie,Espn,Set-Top Box,SD,933,15.55,116.625,8,8,10.25,3.375,Poor,62,High,44,98,99,Healthy,10,30,30
Movie,Espn,Smart Tv,4K,355,5.916666666666667,88.75,4,4,8.0,2.75,Poor,47,Low,22,98,95,At_Risk,10,17,11
Movie,Espn,Smart Tv,HD,323,5.383333333333334,161.5,2,2,9.0,3.0,Poor,50,Low,11,98,95,Healthy,10,10,0
