Log_ID,Customer_ID,Channel_Name,Program_Genre,Device_Type,Network_Type,View_Duration_Mins,Stream_Quality,Video_Resolution,Buffering_Events,Start_Time,End_Time,Timestamp,Content_Type,Playback_Speed,Subtitles_Enabled,Closed_Captions_Enabled,DVR_Playback,Skip_Ads,User_Rating,Autoplay_Triggered
5690,3334,Disney+,News,Laptop,Mobile Network,126,SD,1080p,10.0,2025-03-17 04:37:39.452582,2025-09-05 07:35:39.452582,2025-03-15 16:28:39.452582,On-Demand,2x,True,True,False,True,5.0,False
5691,2955,ABC,Animation,Set-top Box,Guest WiFi,103,HD,1080p,0.0,2026-02-13 05:14:39.452582,2025-03-16 18:34:39.452582,2025-11-09 18:01:39.452582,Live,1.5x,True,True,False,True,4.0,True
5692,2645,Disney+,Series,Tablet,Mobile Network,68,4K,1080p,11.0,2025-10-28 03:10:39.452582,2026-01-10 21:28:39.452582,2025-12-01 01:57:39.452582,Recorded,1x,True,True,True,True,2.0,True
5693,3273,HBO,Reality TV,Laptop,Home WiFi,20,4K,1080p,9.0,2025-07-31 00:16:39.452582,2026-03-13 01:19:39.452582,2025-10-03 08:02:39.452582,Recorded,2x,False,False,False,False,3.0,False
5694,7774,FOX News,Sports,Smart TV,Mobile Network,237,HD,720p,4.0,2025-03-27 20:06:39.452582,2025-04-29 05:43:39.452582,2025-09-21 21:53:39.452582,On-Demand,1.5x,False,True,False,False,5.0,True
5695,1354,Netflix,Thriller,Laptop,Guest WiFi,169,SD,720p,1.0,2026-02-09 23:09:39.452582,2025-10-13 02:16:39.452582,2025-11-24 13:34:39.452582,On-Demand,1.5x,True,False,False,True,5.0,True
5696,3846,AMC,Reality TV,Set-top Box,Guest WiFi,26,4K,720p,14.0,2025-12-24 10:49:39.452582,2026-01-10 15:33:39.452582,2025-08-11 02:58:39.452582,On-Demand,0.5x,True,True,False,True,1.0,False
5697,9305,CBS,Talk Show,Smart TV,Guest WiFi,97,HD,2160p,15.0,2025-12-08 12:08:39.452582,2026-02-04 15:04:39.452582,2025-11-12 16:45:39.452582,Live,2x,False,True,False,False,4.0,False
5698,8615,HBO,Movie,Tablet,Guest WiFi,126,HD,1080p,2.0,2025-09-05 19:00:39.452582,2025-06-20 13:15:39.452582,2025-09-25 22:38:39.452582,Recorded,0.5x,False,True,False,True,5.0,True
5699,9855,CNN,Drama,Smart TV,Mobile Network,118,4K,720p,3.0,2025-10-08 00:21:39.452582,2025-07-05 17:03:39.452582,2025-04-18 15:59:39.452582,On-Demand,1.5x,True,True,True,True,5.0,False
5700,12445,HBO,Talk Show,Mobile App,Cellular,110,SD,720p,4.0,2025-10-28 01:09:39.452582,2025-04-28 12:30:39.452582,2025-04-16 10:43:39.452582,On-Demand,1x,False,False,False,True,,True
5701,3255,CBS,Reality TV,Tablet,Cellular,71,SD,480p,3.0,2026-02-17 14:28:39.452582,2025-11-08 14:41:39.452582,2025-09-08 02:05:39.452582,On-Demand,1.5x,False,False,False,True,5.0,False
5702,10388,AMC,Comedy,Smart TV,Guest WiFi,34,4K,720p,8.0,2025-06-15 01:16:39.452582,2025-08-14 19:06:39.452582,2025-09-28 12:30:39.452582,On-Demand,1.5x,True,False,False,True,3.0,False
5703,4462,ABC,Comedy,Smart TV,Cellular,184,SD,2160p,9.0,2025-10-12 02:06:39.452582,2025-03-26 19:44:39.452582,2025-06-15 22:39:39.452582,Live,1.5x,False,False,False,True,4.0,False
5704,8105,Showtime,News,Smart TV,Cellular,125,SD,480p,9.0,2025-05-11 13:37:39.452582,2025-08-25 04:19:39.452582,2025-09-04 08:11:39.452582,On-Demand,0.5x,True,False,True,True,3.0,True
5705,8895,CBS,Comedy,Tablet,Guest WiFi,20,SD,1080p,11.0,2025-09-20 05:35:39.452582,2025-08-21 21:08:39.452582,2025-08-01 15:28:39.452582,On-Demand,1x,False,False,False,True,4.0,False
5706,8991,ABC,Documentary,Mobile App,Home WiFi,183,SD,720p,12.0,2025-04-16 01:03:39.452582,2025-12-08 02:29:39.452582,2026-01-19 07:44:39.452582,Live,0.5x,False,True,True,False,,False
5707,9077,Netflix,Talk Show,Smart TV,Home WiFi,200,4K,720p,2.0,2025-08-26 07:08:39.452582,2025-07-08 22:09:39.452582,2025-03-31 19:32:39.452582,On-Demand,0.5x,True,False,True,True,5.0,True
5708,12041,HBO,Drama,Tablet,Guest WiFi,232,HD,480p,5.0,2025-12-13 12:12:39.452582,2025-08-11 03:34:39.452582,2025-05-11 04:56:39.452582,Recorded,0.5x,False,True,True,True,4.0,False
5709,10571,ESPN,Movie,Set-top Box,Home WiFi,237,4K,480p,14.0,2026-02-08 07:49:39.452582,2025-07-27 02:10:39.452582,2025-07-24 08:52:39.452582,On-Demand,1.5x,False,False,False,False,1.0,False
5710,4385,ABC,Thriller,Mobile App,Cellular,49,4K,480p,4.0,2026-03-09 06:33:39.452582,2025-09-03 00:10:39.452582,2026-03-10 22:06:39.452582,Live,0.5x,True,False,True,False,3.0,False
5711,3552,ABC,Reality TV,Smart TV,Home WiFi,205,4K,2160p,5.0,2025-11-21 07:29:39.452582,2025-06-02 07:16:39.452582,2025-06-13 01:05:39.452582,Live,2x,True,False,False,True,5.0,False
5712,11771,ABC,Animation,Laptop,Home WiFi,61,SD,720p,11.0,2025-03-26 21:23:39.452582,2026-02-03 00:14:39.452582,2025-08-09 09:21:39.452582,On-Demand,1x,True,True,False,True,5.0,False
5713,7192,CNN,Documentary,Tablet,Home WiFi,197,4K,1080p,15.0,2025-03-13 18:54:39.452582,2025-08-20 12:03:39.452582,2025-08-19 02:30:39.452582,Recorded,2x,True,True,False,False,4.0,True
5714,2531,Netflix,Comedy,Mobile App,Guest WiFi,171,SD,720p,2.0,2025-12-15 17:47:39.452582,2025-09-29 08:21:39.452582,2025-10-10 14:30:39.452582,Live,2x,False,True,False,False,,False
5715,6657,Disney+,Series,Laptop,Mobile Network,160,4K,1080p,9.0,2025-11-29 13:39:39.452582,2025-08-23 13:23:39.452582,2025-05-07 22:01:39.452582,On-Demand,2x,False,True,True,False,1.0,True
5716,6930,NBC,News,Tablet,Mobile Network,73,SD,1080p,7.0,2025-05-21 00:59:39.452582,2025-04-16 01:36:39.452582,2025-07-19 09:39:39.452582,On-Demand,1.5x,False,True,False,False,1.0,False
5717,11796,HBO,Animation,Smart TV,Mobile Network,131,4K,2160p,5.0,2026-03-10 14:59:39.452582,2025-06-20 05:42:39.452582,2025-08-27 18:05:39.452582,On-Demand,0.5x,False,True,True,False,,False
5718,4218,ABC,Talk Show,Laptop,Cellular,81,HD,2160p,11.0,2025-06-04 06:24:39.452582,2026-01-07 18:48:39.452582,2025-11-02 03:23:39.452582,On-Demand,1.5x,False,True,True,False,3.0,True
5719,9796,Netflix,Series,Tablet,Cellular,88,HD,2160p,7.0,2025-04-12 12:11:39.452582,2025-12-22 15:25:39.452582,2026-01-04 10:03:39.452582,Recorded,1.5x,True,True,True,False,,False
5720,9352,Disney+,Series,Smart TV,Cellular,36,4K,2160p,0.0,2025-10-19 10:00:39.452582,2026-02-02 05:19:39.452582,2025-07-08 23:18:39.452582,Live,0.5x,True,True,True,False,4.0,False
5721,11364,Local Channel,Reality TV,Tablet,Mobile Network,156,HD,720p,3.0,2025-04-19 05:29:39.452582,2026-01-05 04:34:39.452582,2025-11-22 16:52:39.452582,Recorded,0.5x,False,False,False,True,2.0,False
5722,6065,NBC,Documentary,Tablet,Home WiFi,101,4K,480p,14.0,2025-05-14 13:44:39.452582,2025-07-24 17:30:39.452582,2026-03-13 06:14:39.452582,On-Demand,0.5x,True,False,False,False,3.0,False
5723,2666,NBC,News,Smart TV,Home WiFi,168,HD,2160p,5.0,2025-06-24 19:04:39.452582,2025-08-24 20:07:39.452582,2025-06-29 08:50:39.452582,Live,0.5x,False,False,False,False,5.0,True
5724,6781,Netflix,Comedy,Laptop,Home WiFi,151,SD,480p,14.0,2025-08-07 13:29:39.452582,2025-09-11 13:51:39.452582,2025-06-04 02:13:39.452582,On-Demand,0.5x,True,True,False,False,,False
5725,11913,CNN,Movie,Set-top Box,Home WiFi,60,HD,720p,0.0,2025-11-16 05:44:39.452582,2025-03-30 15:17:39.452582,2025-09-08 23:47:39.452582,Live,2x,False,True,True,True,1.0,False
5726,8445,Local Channel,Sports,Smart TV,Mobile Network,104,4K,2160p,1.0,2025-08-09 10:14:39.452582,2026-01-09 05:56:39.452582,2025-04-06 04:28:39.452582,Live,1.5x,False,True,True,True,,False
5727,12923,Local Channel,Thriller,Smart TV,Guest WiFi,221,SD,2160p,3.0,2025-05-27 18:56:39.452582,2025-08-28 21:38:39.452582,2025-10-27 17:56:39.452582,On-Demand,0.5x,True,True,True,False,5.0,True
5728,2677,HBO,Drama,Mobile App,Guest WiFi,170,HD,720p,,2025-05-08 23:51:39.452582,2026-03-10 15:59:39.452582,2025-09-08 13:13:39.452582,Recorded,1.5x,True,True,False,True,2.0,False
5729,4458,Netflix,Thriller,Tablet,Mobile Network,77,SD,720p,13.0,2025-06-02 06:07:39.452582,2026-03-11 05:17:39.452582,2025-06-24 06:09:39.452582,Live,2x,True,True,True,False,,False
5730,3110,CNN,Animation,Laptop,Cellular,195,HD,720p,10.0,2025-08-14 18:33:39.452582,2025-10-28 08:19:39.452582,2025-08-05 18:24:39.452582,On-Demand,1x,True,False,False,True,5.0,False
5731,12503,CBS,Talk Show,Mobile App,Cellular,115,HD,1080p,6.0,2025-03-18 08:37:39.452582,2025-08-28 06:29:39.452582,2025-08-28 01:04:39.452582,Live,1.5x,False,True,True,False,2.0,True
5732,4796,CNN,Reality TV,Set-top Box,Guest WiFi,223,HD,1080p,14.0,2025-12-02 18:27:39.452582,2025-11-03 06:50:39.452582,2025-09-27 11:45:39.452582,Recorded,0.5x,False,True,True,False,,False
5733,1576,Local Channel,Talk Show,Set-top Box,Home WiFi,110,SD,720p,12.0,2025-11-25 20:43:39.452582,2025-09-19 20:42:39.452582,2025-04-11 01:12:39.452582,Live,0.5x,True,False,True,False,4.0,True
5734,2121,Discovery Channel,Animation,Laptop,Home WiFi,221,SD,2160p,2.0,2025-06-01 11:47:39.452582,2025-12-25 14:32:39.452582,2025-11-23 06:22:39.452582,Live,2x,False,True,False,True,1.0,True
5735,11431,Disney+,Documentary,Laptop,Home WiFi,99,SD,1080p,3.0,2025-10-27 08:03:39.452582,2025-12-03 08:14:39.452582,2025-10-14 19:01:39.452582,Live,1.5x,False,True,False,True,5.0,False
5736,2180,CNN,Reality TV,Laptop,Cellular,99,HD,480p,11.0,2025-03-27 09:26:39.452582,2025-08-18 02:17:39.452582,2026-02-18 15:42:39.452582,On-Demand,1x,True,True,False,False,,False
5737,10381,Netflix,Thriller,Smart TV,Guest WiFi,162,4K,1080p,2.0,2025-09-20 22:09:39.452582,2025-06-26 17:49:39.452582,2026-01-27 23:25:39.452582,Recorded,1x,True,True,False,False,3.0,False
5738,11373,CNN,Reality TV,Laptop,Cellular,121,HD,480p,2.0,2025-08-21 08:34:39.452582,2025-12-31 14:31:39.452582,2026-01-14 20:05:39.452582,Live,1x,True,True,True,True,4.0,True
5739,4832,HGTV,Series,Laptop,Cellular,205,SD,480p,7.0,2025-09-14 16:36:39.452582,2025-08-31 20:21:39.452582,2025-10-08 21:04:39.452582,Live,1.5x,True,False,False,False,3.0,False
5740,8437,AMC,Comedy,Tablet,Mobile Network,88,SD,480p,8.0,2025-07-31 19:15:39.452582,2025-07-05 07:34:39.452582,2025-11-12 22:49:39.452582,Live,2x,False,True,True,True,4.0,True
5741,1893,AMC,Documentary,Laptop,Home WiFi,139,4K,480p,3.0,2025-10-28 11:18:39.452582,2025-10-27 11:00:39.452582,2025-04-20 03:35:39.452582,Live,2x,True,True,False,True,1.0,True
5742,1105,HGTV,Talk Show,Smart TV,Guest WiFi,198,HD,480p,13.0,2026-02-17 18:13:39.452582,2025-12-28 01:21:39.452582,2026-01-27 22:52:39.452582,Live,1.5x,False,False,True,True,4.0,False
5743,7641,NBC,Talk Show,Mobile App,Cellular,90,HD,1080p,5.0,2025-07-30 21:11:39.452582,2025-09-24 17:28:39.452582,2025-08-03 07:39:39.452582,Live,1x,True,False,False,True,2.0,True
5744,4292,CNN,Talk Show,Mobile App,Mobile Network,239,4K,1080p,14.0,2025-07-06 02:10:39.452582,2026-01-06 20:29:39.452582,2025-11-18 01:41:39.452582,On-Demand,1.5x,True,True,False,False,3.0,True
5745,8281,Discovery Channel,Documentary,Mobile App,Mobile Network,114,SD,480p,4.0,2025-06-28 09:01:39.452582,2025-07-08 08:50:39.452582,2025-07-31 12:40:39.452582,Live,2x,False,False,True,True,2.0,False
5746,11676,NBC,Talk Show,Laptop,Guest WiFi,150,4K,1080p,2.0,2025-08-04 10:16:39.452582,2025-12-23 16:00:39.452582,2025-04-26 16:18:39.452582,Live,1.5x,False,False,False,True,1.0,False
5747,5716,ESPN,Reality TV,Laptop,Cellular,75,SD,2160p,7.0,2025-08-01 07:22:39.452582,2026-01-07 05:49:39.452582,2025-10-03 14:14:39.452582,On-Demand,1x,True,False,True,False,2.0,False
5748,12731,NBC,Documentary,Tablet,Cellular,236,HD,2160p,13.0,2025-07-09 03:34:39.452582,2025-04-17 05:12:39.452582,2026-03-09 00:37:39.452582,Recorded,1x,True,True,True,True,,False
5749,12220,Discovery Channel,Drama,Laptop,Mobile Network,239,4K,2160p,11.0,2025-12-18 13:46:39.452582,2025-08-02 10:37:39.452582,2025-06-20 17:26:39.452582,Live,1x,False,False,False,True,5.0,True
5750,2257,Disney+,Thriller,Set-top Box,Mobile Network,117,SD,480p,4.0,2025-08-09 21:34:39.452582,2025-04-20 00:58:39.452582,2025-03-20 03:11:39.452582,On-Demand,1.5x,False,True,False,True,3.0,False
5751,2417,Discovery Channel,News,Tablet,Mobile Network,40,4K,480p,2.0,2026-02-10 09:45:39.452582,2026-02-02 09:34:39.452582,2025-04-04 09:41:39.452582,Recorded,1.5x,False,False,True,False,4.0,False
5752,10707,Disney+,Thriller,Set-top Box,Cellular,213,SD,1080p,6.0,2025-07-13 14:34:39.452582,2025-09-16 01:45:39.452582,2026-01-15 08:02:39.452582,Live,1.5x,False,True,False,False,2.0,True
5753,10900,AMC,News,Smart TV,Cellular,166,HD,1080p,5.0,2025-04-23 01:57:39.452582,2025-05-17 04:10:39.452582,2025-10-26 03:43:39.452582,Recorded,0.5x,True,True,True,True,3.0,False
5754,12519,ABC,Drama,Laptop,Cellular,125,HD,1080p,8.0,2025-10-08 04:05:39.452582,2025-10-20 12:15:39.452582,2025-12-25 21:56:39.452582,Live,2x,True,True,False,False,,True
5755,4429,ESPN,Documentary,Set-top Box,Home WiFi,37,HD,720p,8.0,2025-11-25 19:11:39.452582,2025-10-25 03:23:39.452582,2026-03-13 15:28:39.452582,Recorded,0.5x,True,True,True,True,,True
5756,2447,Discovery Channel,Comedy,Smart TV,Mobile Network,212,SD,2160p,14.0,2025-08-10 10:44:39.452582,2025-04-27 19:55:39.452582,2025-12-25 21:19:39.452582,Live,1.5x,False,False,True,False,3.0,False
5757,9788,CBS,Movie,Tablet,Mobile Network,50,4K,480p,3.0,2025-09-11 11:38:39.452582,2025-09-05 07:28:39.452582,2025-04-30 23:28:39.452582,On-Demand,2x,True,True,False,False,,False
5758,10320,AMC,Documentary,Set-top Box,Home WiFi,147,4K,2160p,10.0,2025-06-06 04:55:39.452582,2025-07-25 17:58:39.452582,2025-10-26 02:14:39.452582,Recorded,1.5x,True,False,True,True,4.0,True
5759,2107,Discovery Channel,Movie,Set-top Box,Mobile Network,119,SD,2160p,6.0,2026-03-03 08:31:39.452582,2025-12-02 15:52:39.452582,2025-04-26 02:28:39.452582,Recorded,1x,False,True,False,False,,False
5760,10316,FOX News,Series,Tablet,Mobile Network,126,SD,480p,1.0,2026-01-21 17:57:39.452582,2025-12-28 11:32:39.452582,2025-06-19 06:37:39.452582,On-Demand,0.5x,True,True,True,True,,True
5761,4259,ABC,Movie,Set-top Box,Home WiFi,174,SD,480p,14.0,2025-12-15 14:23:39.452582,2025-11-19 14:19:39.452582,2025-07-31 05:54:39.452582,On-Demand,0.5x,True,True,True,False,2.0,True
5762,5069,AMC,News,Set-top Box,Cellular,222,HD,2160p,6.0,2025-05-28 02:18:39.452582,2025-07-30 03:55:39.452582,2025-06-09 13:19:39.452582,Recorded,2x,True,False,True,False,3.0,False
5763,9292,Local Channel,Documentary,Laptop,Mobile Network,91,4K,480p,15.0,2026-03-13 13:36:39.452582,2025-07-23 11:40:39.452582,2025-09-19 00:03:39.452582,Recorded,1x,False,True,False,False,3.0,False
5764,7510,Disney+,Comedy,Set-top Box,Home WiFi,147,4K,720p,12.0,2026-03-02 05:41:39.452582,2026-02-22 06:12:39.452582,2025-09-17 04:16:39.452582,Recorded,0.5x,True,False,False,True,5.0,False
5765,3902,CBS,Talk Show,Mobile App,Home WiFi,34,HD,720p,5.0,2025-08-12 09:34:39.452582,2025-12-15 01:11:39.452582,2025-05-23 16:58:39.452582,Live,1.5x,False,False,False,True,5.0,True
5766,5193,HGTV,Thriller,Smart TV,Guest WiFi,139,SD,480p,2.0,2026-03-09 03:11:39.452582,2025-07-18 23:23:39.452582,2025-09-04 18:50:39.452582,Live,1x,True,True,False,True,1.0,False
5767,9306,ESPN,Thriller,Laptop,Mobile Network,6,4K,1080p,12.0,2025-06-03 17:04:39.452582,2025-09-14 20:14:39.452582,2025-07-21 08:24:39.452582,Recorded,0.5x,True,True,True,False,2.0,False
5768,6838,Disney+,Talk Show,Mobile App,Mobile Network,76,SD,720p,12.0,2025-09-22 05:20:39.452582,2026-01-13 19:53:39.452582,2025-08-29 07:04:39.452582,On-Demand,1x,False,False,True,True,,False
5769,7758,NBC,News,Smart TV,Home WiFi,218,HD,2160p,,2026-02-26 15:17:39.452582,2025-05-28 08:09:39.452582,2025-08-15 08:25:39.452582,Recorded,1x,True,True,True,True,2.0,True
5770,7817,ESPN,Series,Tablet,Guest WiFi,209,4K,720p,11.0,2026-03-12 16:31:39.452582,2026-01-10 05:10:39.452582,2026-01-31 03:28:39.452582,On-Demand,2x,True,False,True,False,,False
5771,4664,HGTV,Reality TV,Laptop,Mobile Network,76,HD,2160p,12.0,2026-01-17 14:37:39.452582,2025-08-13 02:34:39.452582,2026-02-17 03:25:39.452582,Recorded,1x,True,False,False,True,4.0,True
5772,3533,ESPN,Drama,Tablet,Home WiFi,159,4K,480p,10.0,2025-10-24 01:31:39.452582,2026-01-20 11:19:39.452582,2025-10-29 21:55:39.452582,Recorded,2x,True,True,False,False,3.0,False
5773,4151,HGTV,Thriller,Set-top Box,Mobile Network,139,SD,720p,15.0,2025-12-25 00:50:39.452582,2025-06-13 20:01:39.452582,2025-04-23 15:28:39.452582,Recorded,1x,False,True,False,False,2.0,False
5774,3257,HGTV,Comedy,Mobile App,Guest WiFi,176,4K,480p,14.0,2025-07-19 13:30:39.452582,2025-08-31 23:01:39.452582,2026-02-03 12:47:39.452582,Recorded,2x,False,False,True,False,5.0,False
5775,9786,Local Channel,Animation,Laptop,Cellular,234,4K,480p,,2025-05-25 11:02:39.452582,2025-08-11 14:23:39.452582,2026-01-14 23:26:39.452582,On-Demand,1.5x,False,False,True,True,,True
5776,11739,NBC,Talk Show,Tablet,Mobile Network,98,HD,2160p,0.0,2025-11-25 17:14:39.452582,2025-05-14 12:06:39.452582,2026-01-19 22:56:39.452582,Live,2x,True,True,True,True,5.0,True
5777,1644,HBO,Sports,Laptop,Guest WiFi,129,HD,720p,7.0,2025-11-07 15:55:39.452582,2025-10-08 14:02:39.452582,2025-12-19 01:22:39.452582,Live,0.5x,True,False,False,True,2.0,False
5778,4959,CNN,Drama,Smart TV,Guest WiFi,113,4K,1080p,9.0,2025-10-25 17:14:39.452582,2026-03-04 17:10:39.452582,2025-09-11 02:29:39.452582,On-Demand,1x,False,False,True,True,1.0,False
5779,5604,Netflix,Drama,Mobile App,Home WiFi,225,SD,720p,1.0,2025-06-26 08:32:39.452582,2025-09-27 18:20:39.452582,2025-03-26 05:40:39.452582,Recorded,1.5x,True,False,True,True,5.0,True
5780,8872,NBC,Documentary,Set-top Box,Guest WiFi,18,HD,1080p,7.0,2025-09-06 00:13:39.452582,2025-11-10 18:42:39.452582,2025-09-14 02:40:39.452582,Recorded,0.5x,False,True,True,False,,False
5781,5352,NBC,News,Smart TV,Guest WiFi,213,HD,2160p,3.0,2025-05-09 17:21:39.452582,2025-07-20 18:31:39.452582,2025-04-01 00:18:39.452582,Live,1x,False,False,True,False,2.0,True
5782,11446,CNN,Documentary,Set-top Box,Home WiFi,200,4K,1080p,6.0,2026-02-01 00:50:39.452582,2025-08-15 13:31:39.452582,2025-10-14 01:26:39.452582,On-Demand,2x,False,False,True,True,,True
5783,7076,ABC,Series,Tablet,Mobile Network,154,HD,720p,13.0,2025-10-14 13:27:39.452582,2025-05-26 17:25:39.452582,2025-06-03 16:44:39.452582,Live,0.5x,False,False,False,False,4.0,True
5784,8486,ABC,Movie,Laptop,Guest WiFi,23,4K,1080p,,2025-09-28 22:52:39.452582,2025-07-12 01:43:39.452582,2025-03-30 12:46:39.452582,Recorded,1.5x,True,False,True,True,5.0,True
5785,3158,AMC,Sports,Set-top Box,Cellular,63,SD,2160p,13.0,2025-06-25 17:47:39.452582,2025-07-14 11:22:39.452582,2026-02-04 03:27:39.452582,On-Demand,0.5x,True,False,False,False,5.0,True
5786,10033,Discovery Channel,Reality TV,Set-top Box,Home WiFi,69,SD,480p,12.0,2025-03-24 09:34:39.452582,2025-05-16 11:24:39.452582,2025-08-29 04:11:39.452582,Recorded,1x,False,False,False,True,1.0,True
5787,6687,AMC,Comedy,Mobile App,Mobile Network,66,SD,720p,12.0,2025-04-10 09:02:39.452582,2025-09-18 03:05:39.452582,2025-12-06 16:18:39.452582,On-Demand,2x,True,True,True,False,3.0,True
5788,3211,HBO,Movie,Laptop,Home WiFi,239,4K,1080p,11.0,2025-10-16 11:15:39.452582,2025-04-20 23:05:39.452582,2025-05-06 11:32:39.452582,On-Demand,1.5x,True,False,True,True,3.0,True
5789,9235,Discovery Channel,Movie,Set-top Box,Mobile Network,142,4K,480p,3.0,2025-09-25 14:11:39.452582,2025-06-07 03:41:39.452582,2025-04-15 01:39:39.452582,Live,1.5x,False,True,False,True,4.0,False
5790,4606,Showtime,Drama,Tablet,Guest WiFi,229,4K,480p,4.0,2025-08-29 17:48:39.452582,2026-01-11 20:43:39.452582,2025-08-21 10:55:39.452582,Recorded,2x,True,False,False,True,,False
5791,3219,FOX News,Talk Show,Mobile App,Guest WiFi,46,HD,720p,5.0,2026-01-25 23:07:39.452582,2025-04-18 23:33:39.452582,2025-09-22 06:55:39.452582,Live,1x,True,False,True,True,1.0,False
5792,8900,Local Channel,Sports,Tablet,Mobile Network,38,SD,720p,5.0,2025-10-01 08:26:39.452582,2026-03-06 21:06:39.452582,2025-04-19 08:09:39.452582,Recorded,1.5x,True,True,True,True,4.0,False
5793,6273,HBO,Animation,Smart TV,Mobile Network,179,SD,720p,15.0,2025-08-24 04:17:39.452582,2025-11-17 03:51:39.452582,2025-03-31 18:15:39.452582,Live,1.5x,True,True,False,True,2.0,True
5794,10151,FOX News,Talk Show,Tablet,Guest WiFi,100,HD,480p,9.0,2025-06-21 22:06:39.452582,2025-10-11 15:54:39.452582,2026-02-12 02:05:39.452582,Live,1.5x,False,False,True,True,4.0,False
5795,6416,Local Channel,Drama,Mobile App,Guest WiFi,6,4K,720p,0.0,2025-07-14 05:51:39.452582,2025-12-30 11:13:39.452582,2025-09-01 02:24:39.452582,On-Demand,1.5x,True,True,True,True,5.0,True
5796,6456,Local Channel,Talk Show,Tablet,Guest WiFi,238,HD,1080p,6.0,2025-07-07 07:14:39.452582,2026-01-28 23:58:39.452582,2025-05-25 16:22:39.452582,Live,2x,True,False,True,True,2.0,False
5797,2982,Showtime,Drama,Tablet,Mobile Network,153,4K,2160p,,2026-02-14 02:46:39.452582,2026-03-03 16:21:39.452582,2026-02-28 02:09:39.452582,Recorded,2x,False,False,True,False,3.0,True
5798,2912,FOX News,Series,Smart TV,Mobile Network,85,4K,1080p,8.0,2025-07-13 03:50:39.452582,2025-07-19 11:17:39.452582,2025-09-16 02:01:39.452582,On-Demand,2x,True,False,False,False,1.0,True
5799,1423,AMC,Reality TV,Smart TV,Guest WiFi,190,HD,1080p,15.0,2026-02-12 22:58:39.452582,2025-10-16 03:09:39.452582,2025-10-14 16:25:39.452582,Live,1.5x,False,True,True,True,3.0,True
5800,2887,Disney+,Talk Show,Set-top Box,Home WiFi,183,HD,720p,4.0,2025-06-22 03:59:39.452582,2026-03-09 08:17:39.452582,2025-11-17 10:06:39.452582,Recorded,0.5x,False,False,True,True,,False
5801,12589,Disney+,Reality TV,Tablet,Home WiFi,169,HD,480p,8.0,2025-08-13 11:45:39.452582,2025-07-01 09:48:39.452582,2025-03-15 01:02:39.452582,Recorded,1.5x,True,True,True,False,2.0,True
5802,8521,ABC,Talk Show,Mobile App,Cellular,198,HD,480p,2.0,2025-04-05 05:53:39.452582,2026-01-23 21:48:39.452582,2025-08-15 23:24:39.452582,Live,0.5x,True,False,True,False,1.0,False
5803,1212,HBO,Sports,Smart TV,Guest WiFi,77,HD,1080p,8.0,2026-02-04 21:31:39.452582,2025-09-12 05:32:39.452582,2025-11-17 14:58:39.452582,On-Demand,0.5x,True,True,False,False,5.0,False
5804,6049,CNN,Movie,Set-top Box,Mobile Network,131,HD,480p,7.0,2026-03-08 11:17:39.452582,2026-01-30 17:17:39.452582,2025-10-22 01:44:39.452582,On-Demand,1.5x,False,False,False,True,4.0,True
5805,2443,FOX News,News,Laptop,Home WiFi,90,SD,480p,2.0,2025-11-26 06:17:39.452582,2025-10-26 23:30:39.452582,2025-10-11 17:58:39.452582,Recorded,1.5x,False,True,False,True,2.0,False
5806,6065,Local Channel,Documentary,Mobile App,Mobile Network,41,4K,480p,3.0,2025-08-24 23:44:39.452582,2025-03-26 03:31:39.452582,2025-03-19 18:24:39.452582,Recorded,0.5x,False,True,True,False,5.0,False
